preference_id,raw_delay,raw_green_wave,raw_free_flow,raw_side_fairness,raw_spillback,weight_delay,weight_green_wave,weight_free_flow,weight_side_fairness,weight_spillback,average_waiting_time,average_queue_length,final_waiting_time,final_queue_length,vehicles_seen,main_vehicles_seen,side_vehicles_seen,main_mean_max_waiting,side_mean_max_waiting,side_max_waiting,main_green_ratio,side_green_ratio,mean_no_stop_rate,progression_segment_count,evaluation_seed
midpoint,0.465,0.235,0.1,0.22499999999999998,0.075,0.4227272727272728,0.21363636363636365,0.09090909090909093,0.20454545454545456,0.06818181818181819,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
delay_high,0.55,0.235,0.1,0.22499999999999998,0.075,0.4641350210970465,0.19831223628691985,0.08438818565400845,0.189873417721519,0.06329113924050633,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
green_wave_high,0.465,0.32,0.1,0.22499999999999998,0.075,0.39240506329113933,0.27004219409282704,0.08438818565400845,0.189873417721519,0.06329113924050633,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
free_flow_high,0.465,0.235,0.14,0.22499999999999998,0.075,0.4078947368421053,0.20614035087719298,0.12280701754385967,0.19736842105263158,0.06578947368421052,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
side_fairness_high,0.465,0.235,0.1,0.3,0.075,0.3957446808510639,0.2,0.08510638297872342,0.25531914893617025,0.06382978723404256,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
spillback_high,0.465,0.235,0.1,0.22499999999999998,0.12,0.40611353711790393,0.20524017467248906,0.08733624454148473,0.1965065502183406,0.10480349344978165,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
delay_green_high,0.55,0.32,0.1,0.22499999999999998,0.075,0.4330708661417323,0.25196850393700787,0.07874015748031496,0.17716535433070865,0.05905511811023622,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
delay_side_high,0.55,0.235,0.1,0.3,0.075,0.43650793650793657,0.18650793650793648,0.07936507936507937,0.23809523809523808,0.05952380952380952,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
green_side_high,0.465,0.32,0.1,0.3,0.075,0.36904761904761907,0.25396825396825395,0.07936507936507937,0.23809523809523808,0.05952380952380952,146.39444444444445,13.9375,0.0,0.0,3467,1616,1851,5.0272277227722775,12.87034035656402,105.0,0.7166666666666667,0.2833333333333333,0.7615556263946446,3137,8848
