step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,7.898178425617514,0,0.0,0.5021993350106024,0,0.0,0.6150332267295144,0,0.0,0.6644241560694929,0,0.0
10.0,1,0.0,0.0,10.198856904440547,1,0.0,0.6470841210260599,0,0.0,0.913034573308725,0,0.0,0.7877836880139609,1,0.0
15.0,0,0.0,0.0,9.284658439920529,0,0.0,0.6182268951834081,0,0.0,0.24872942689553773,0,0.0,0.5483382113156658,0,0.0
20.0,0,0.0,0.0,11.523897028572167,0,0.0,0.769714545504311,0,0.0,0.9232739332291144,0,0.0,0.8071793597416079,0,0.0
25.0,9,2.0,0.07692307692307693,7.003365956334496,4,2.0,0.4357767694761231,2,0.0,0.5620317497229788,3,0.0,0.2818221383622383,9,2.0
30.0,2,10.0,0.4,9.16892687439863,2,10.0,0.5037365277372077,0,0.0,0.8390670831962119,0,0.0,0.7723999803309407,2,10.0
35.0,3,5.0,0.19230769230769232,8.020365707737053,2,13.0,0.3752464004848716,0,0.0,0.6657945990163893,1,2.0,0.6454133396540847,3,15.0
40.0,3,4.0,0.12121212121212122,7.035201438625768,3,8.0,0.4158786124347784,0,2.0,0.5561307105604968,0,0.0,0.5377292909020851,3,10.0
45.0,3,18.0,0.5454545454545454,10.213543254163778,2,14.0,0.5973116847245771,1,8.0,0.8282878871080901,0,0.0,0.8130476016421287,3,22.0
50.0,7,30.0,0.75,7.262334599315629,5,27.0,0.43908794473458646,2,5.0,0.6358089024406515,0,0.0,0.3529606743866885,7,32.0
55.0,5,15.0,0.35714285714285715,8.666698650128632,2,13.0,0.5338703648365247,2,15.0,0.7110664067749626,1,0.0,0.6842346932305826,5,28.0
60.0,9,26.0,0.5909090909090909,7.820755541550529,4,20.0,0.42061655423614375,4,9.0,0.3170582936378247,1,2.0,0.7341390865687515,9,31.0
65.0,16,84.0,1.826086956521739,5.99932599450064,7,47.0,0.3171800799237608,8,42.0,0.10800474886510036,1,0.0,0.6090319792696758,16,89.0
70.0,8,44.0,1.0476190476190477,6.575278385559202,4,51.0,0.3429062836961638,4,57.0,0.39861808123011366,0,0.0,0.8149909646264494,8,108.0
