step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,7.246505137794238,0,0.0,0.4746249822779744,0,0.0,0.4940354604350248,0,0.0,0.6253817839530788,0,0.0
10.0,1,0.0,0.0,10.3395372847864,1,0.0,0.638459485118501,0,0.0,0.9259249403575142,0,0.0,0.7930325178406628,1,0.0
15.0,1,1.0,0.05,8.106797390467133,0,0.0,0.5826238797770752,0,0.0,0.24874886649221373,1,1.0,0.43438416252452194,1,1.0
20.0,3,11.0,0.5789473684210527,9.811675310974186,1,0.0,0.7369499013162275,0,0.0,0.8898230739371445,2,11.0,0.5533771893284944,3,11.0
25.0,9,21.0,0.7777777777777778,5.4426695030025884,2,0.0,0.43188780990067965,2,0.0,0.40172337437799593,5,21.0,0.19696563860531296,9,21.0
30.0,2,9.0,0.3103448275862069,8.809462170244096,2,9.0,0.5760432760996828,0,0.0,0.8580326435637208,0,6.0,0.6069110480374608,2,15.0
35.0,4,21.0,0.65625,9.714955481020382,3,19.0,0.5020018637565589,0,0.0,0.7582631220189373,1,2.0,0.7376087718276708,4,21.0
40.0,3,13.0,0.3611111111111111,7.045785864435754,0,2.0,0.48871371058277924,2,6.0,0.38884424123113825,1,7.0,0.4342601438085631,3,15.0
45.0,2,7.0,0.21212121212121213,8.108507403417168,2,7.0,0.5804814592385702,0,7.0,0.4295710759809762,0,3.0,0.5935001515400135,2,17.0
50.0,8,26.0,0.6666666666666666,6.636732498459604,5,25.0,0.3704193522753122,1,3.0,0.37299138268124854,2,4.0,0.46943533484807143,8,32.0
55.0,8,37.0,0.9736842105263158,8.30144975627065,3,36.0,0.4739282705821666,2,13.0,0.6732914217090341,3,14.0,0.648614014978805,8,63.0
60.0,4,23.0,0.575,7.7804898347025615,0,23.0,0.44650262176810235,4,27.0,0.5578454185309971,0,2.0,0.7375547922297435,4,52.0
65.0,8,48.0,0.9795918367346939,7.038914167099225,2,22.0,0.3940943864694261,4,45.0,0.5459097033031067,2,6.0,0.48233548356915884,8,73.0
70.0,15,105.0,2.142857142857143,6.493924056689634,5,38.0,0.4366051737890933,4,65.0,0.45925449654434924,6,27.0,0.3241636773239006,15,130.0
75.0,12,69.0,1.3018867924528301,4.853448587931613,8,72.0,0.30699631118896614,0,32.0,0.21550869698875852,4,38.0,0.3052887198669906,12,142.0
80.0,11,59.0,1.1346153846153846,6.932919053532599,8,84.0,0.2928608139080204,2,7.0,0.6302666540723537,1,26.0,0.5779077407846321,11,117.0
85.0,15,45.0,0.7894736842105263,6.292608827558819,10,86.0,0.19785851698675985,1,8.0,0.5810881105248893,4,13.0,0.29405670830505537,15,107.0
90.0,10,37.0,0.6607142857142857,7.057189504877248,7,113.0,0.2241726057217619,2,14.0,0.6653186852758812,1,6.0,0.5877270467171787,10,133.0
95.0,9,41.0,0.7192982456140351,7.374286259980438,7,149.0,0.19172348400048786,0,2.0,0.6721408960925783,2,10.0,0.5673562457544995,9,161.0
100.0,11,44.0,0.8,5.117829297039165,4,147.0,0.15363017660191153,3,10.0,0.21510878186508714,4,22.0,0.35905620881165745,11,179.0
105.0,5,12.0,0.24489795918367346,5.60868894933821,3,121.0,0.2581995875231031,1,16.0,0.4931830884234342,1,12.0,0.4265341788532045,5,149.0
110.0,7,12.0,0.21428571428571427,6.026221226161275,5,142.0,0.18513399883563353,1,9.0,0.5420542448944168,1,3.0,0.46595049144685735,7,154.0
115.0,10,37.0,0.6379310344827587,7.262975644970133,6,166.0,0.2654363741946761,2,14.0,0.6873780604534194,2,4.0,0.6791016966143862,10,184.0
120.0,6,29.0,0.5272727272727272,6.1029895005568795,5,167.0,0.2098069626289125,0,2.0,0.42575002885370195,1,9.0,0.6912759939792532,6,178.0
125.0,10,39.0,0.6842105263157895,5.815039514550744,6,150.0,0.1825206721470137,4,17.0,0.40533667714289184,0,1.0,0.5044938454668509,10,168.0
130.0,5,25.0,0.4716981132075472,6.929211066590023,5,115.0,0.2249956933274141,0,17.0,0.6774987238777587,0,0.0,0.7578375751910039,5,132.0
135.0,9,15.0,0.25,6.416300234284401,5,113.0,0.25422953537644843,2,7.0,0.6223654349013059,2,6.0,0.5129172049483048,9,126.0
140.0,10,46.0,0.7540983606557377,7.65045673112733,6,135.0,0.28459902280754157,2,13.0,0.6479564581568575,2,16.0,0.7262058567866436,10,164.0
145.0,14,65.0,1.1607142857142858,5.6856489314116,5,134.0,0.2753913848118709,4,23.0,0.21707280497598186,5,27.0,0.4873899459070352,14,184.0
150.0,7,21.0,0.375,5.999102202032341,5,109.0,0.30635207843922,1,9.0,0.4139623335606739,1,22.0,0.5332686689429349,7,140.0
155.0,9,22.0,0.3793103448275862,7.153845794532622,6,117.0,0.27868439754544744,3,19.0,0.5809743286349318,0,3.0,0.6395448432939406,9,139.0
160.0,6,25.0,0.4032258064516129,6.192305521955838,6,141.0,0.1099629108106393,0,19.0,0.659054585642063,0,0.0,0.5285151157661095,6,160.0
165.0,7,26.0,0.4642857142857143,6.557592693192646,5,139.0,0.16562643866501026,0,4.0,0.7679327950787724,2,10.0,0.5778397300639694,7,153.0
170.0,11,42.0,0.75,5.273336628855652,4,106.0,0.15706043634626574,2,9.0,0.44797291078348955,5,29.0,0.42276524828415313,11,144.0
175.0,11,40.0,0.7142857142857143,5.2470967764422545,4,118.0,0.21080581332610668,5,30.0,0.40957440872791506,2,28.0,0.4663990447797479,11,176.0
180.0,12,76.0,1.3818181818181818,5.5184044852771565,6,141.0,0.11511701922237498,6,61.0,0.33642459172172184,0,7.0,0.5966723050394941,12,209.0
185.0,15,118.0,2.0344827586206895,4.889116101904859,5,142.0,0.1336998208746855,8,99.0,0.35370924904073525,2,6.0,0.5214057676437606,15,247.0
190.0,14,164.0,2.981818181818182,5.331842622142282,3,115.0,0.1777159361358056,9,146.0,0.42948674635987283,2,16.0,0.5053769702267527,14,277.0
195.0,15,195.0,3.0952380952380953,4.435883154387356,4,131.0,0.1312280565335316,11,194.0,0.26590127057948115,0,0.0,0.5266647832707045,15,325.0
200.0,17,103.0,1.7166666666666666,4.353335597453258,6,153.0,0.15803346699991552,10,190.0,0.1960615132958111,1,2.0,0.635653386666533,17,345.0
205.0,19,79.0,1.2741935483870968,3.4644881863946675,10,191.0,0.1577913840745904,5,109.0,0.13441618577985429,4,13.0,0.3362196288940395,19,313.0
210.0,10,67.0,1.1355932203389831,5.671204885503327,8,199.0,0.26804548458127986,2,45.0,0.39254570994556764,0,12.0,0.6714600655827271,10,256.0
215.0,9,50.0,0.847457627118644,6.315061059410291,8,179.0,0.30626811353464534,1,35.0,0.4844129177254777,0,2.0,0.8155943777862817,9,216.0
220.0,15,60.0,0.9090909090909091,6.137394720181955,8,140.0,0.25115272972716257,7,58.0,0.4541266008366869,0,2.0,0.5695511185924348,15,200.0
