episode,waiting_seed_666,waiting_seed_888,waiting_seed_999,waiting_mean,waiting_sample_sd,queue_seed_666,queue_seed_888,queue_seed_999,queue_mean,queue_sample_sd
1,231.9237170596394,231.38834951456312,209.37725381414702,224.22977346278319,12.865444397179697,27.624133148404994,27.38002773925104,26.40638002773925,27.13684697179843,0.644269609687529
2,268.3453536754508,202.0263522884882,242.88072122052705,237.7508090614887,33.45578403371491,30.27877947295423,25.459084604715674,27.71012482662968,27.8159963014332,2.411591016862949
3,231.7739251040222,200.79472954230235,197.05963938973647,209.87609801202032,19.055808776469092,27.546463245492372,25.09015256588072,26.79750346740638,26.478039759593155,1.2589314255156596
4,166.40360610263522,163.03190013869624,185.16088765603328,171.5321312991216,11.922640234187275,23.601941747572816,23.062413314840498,24.95145631067961,23.871937124364308,0.9730333949298898
5,193.68099861303745,205.06518723994452,182.98474341192787,193.91030975496994,11.042007861363372,25.441054091539527,25.63384188626907,25.23023578363384,25.435043920480812,0.20187016406149821
6,173.40360610263522,186.80582524271844,172.998613037448,177.73601479426722,7.857296037686162,24.908460471567267,25.192787794729544,25.110957004160888,25.070735090152567,0.1463689121672565
7,129.34674063800279,133.00416088765604,127.82801664355063,130.0596393897365,2.660692725891888,21.0499306518724,22.589459084604716,21.703190013869627,21.780859916782248,0.7726974887765886
8,154.25381414701803,150.83495145631068,165.79611650485438,156.96162736939436,7.839534695241709,23.05963938973648,23.16504854368932,25.450762829403605,23.891816920943132,1.3511151067039011
9,128.4368932038835,135.14701803051318,122.79334257975034,128.792417938049,6.1845066628751955,21.905686546463244,21.538141470180307,20.852981969486823,21.43226999537679,0.5342783062034053
10,126.74618585298197,133.94313453536753,114.54368932038835,125.07766990291263,9.806761839107317,21.045769764216367,21.877947295423024,20.979195561719834,21.300970873786408,0.5007837601729488
11,127.42163661581138,134.32177531206656,113.27739251040222,125.00693481276005,10.727982124984688,21.49237170596394,21.203883495145632,21.0124826629681,21.23624595469256,0.24157580588256458
