episode,waiting_seed_666,waiting_seed_888,waiting_seed_999,waiting_mean,waiting_sample_sd,queue_seed_666,queue_seed_888,queue_seed_999,queue_mean,queue_sample_sd
1,256.0499306518724,232.66851595006935,199.57836338418863,229.4322699953768,28.374538645175903,28.294036061026354,26.803051317614425,26.75728155339806,27.284789644012946,0.8743325828996118
2,256.65880721220526,184.95700416088766,257.34674063800276,232.9875173370319,41.59706672437861,28.144244105409154,24.914008321775313,30.120665742024965,27.726306056403146,2.6283691773731865
3,221.67128987517336,212.27323162274618,187.77115117891816,207.2385575589459,17.50188013051347,27.53259361997226,25.47988904299584,25.694868238557557,26.235783633841887,1.1282026053536163
4,173.37170596393898,174.7628294036061,225.80305131761443,191.3125288950532,29.87776612871181,24.8876560332871,24.244105409153953,28.073509015256587,25.735090152565878,2.050534426557212
5,210.97919556171982,220.78085991678225,191.14285714285714,207.63430420711973,15.09947104164106,27.16504854368932,26.185852981969486,25.57004160887656,26.30698104484512,0.8043729149077565
6,167.80859916782248,183.60610263522884,198.07212205270457,183.16227461858531,15.136642356619708,23.571428571428573,23.93481276005548,25.854368932038835,24.453536754507628,1.226686638608705
7,154.1872399445215,161.5367545076283,137.22884882108184,150.9842810910772,12.466466170457142,24.02912621359223,23.68099861303745,23.312066574202497,23.674063800277395,0.35858011703306547
8,178.44660194174756,150.92926490984743,177.1095700416089,168.82847896440128,15.515582857358307,24.348127600554786,21.897364771151178,25.768377253814148,24.004623208506704,1.9582341179619902
9,128.90707350901525,140.93342579750347,146.71705963938973,138.85251964863616,9.085512054437451,21.233009708737864,21.895977808599167,22.9500693481276,22.02635228848821,0.8659223868569604
10,139.70735090152567,122.47295423023579,131.40499306518723,131.19509939898288,8.619115306641193,22.031900138696255,20.187239944521497,22.083217753120667,21.434119278779473,1.0801339870762623
11,141.4271844660194,147.68377253814148,121.4618585298197,136.85760517799352,13.695181076463427,22.08876560332871,22.428571428571427,21.195561719833563,21.904299583911236,0.6368665634968245
12,120.08460471567268,130.27600554785022,120.60887656033287,123.65649560795192,5.738653947145191,20.04854368932039,21.006934812760054,20.169209431345354,20.408229311141934,0.5219925895790701
13,115.81830790568655,107.23439667128987,124.76560332871013,115.93943596856218,8.766230987260494,20.069348127600556,19.158113730929266,22.123439667128988,20.45030050855294,1.5189249535081237
14,117.40221914008322,132.12066574202495,140.26352288488212,129.92880258899677,11.587191216562843,19.977808599167822,21.260748959778088,21.58252427184466,20.940360610263525,0.8489785735883856
15,106.12205270457697,115.8876560332871,98.7378640776699,106.91585760517798,8.602408714738086,19.30235783633842,18.843273231622746,17.908460471567267,18.68469717984281,0.7103500820212352
16,130.71983356449377,100.63106796116504,98.3495145631068,109.90013869625518,18.066436900561417,21.485436893203882,17.626907073509017,17.61997226074896,18.91077207582062,2.2297278341336635
17,101.00693481276005,120.59639389736478,99.60332871012483,107.06888580674989,11.736167768018538,18.62135922330097,20.1497919556172,18.894590846047155,19.221914008321775,0.8150963094782154
18,109.61026352288488,126.62968099861304,105.0124826629681,113.75080906148867,11.387884087423416,19.434119278779473,18.0998613037448,18.453536754507628,18.662505779010633,0.6912395575248936
19,104.32871012482663,109.5492371705964,112.01109570041609,108.62968099861304,3.922875182577287,18.66990291262136,18.409153952843273,19.539528432732315,18.87286176606565,0.591887521696201
20,94.86823855755894,99.15256588072123,110.77253814147018,101.59778085991678,8.229276610648201,18.267683772538142,17.284327323162273,18.39251040221914,17.981507165973184,0.6069927691379573
21,101.29819694868239,107.72676837725382,145.34257975034674,118.12251502542763,23.791397087490463,16.614424410540916,17.89875173370319,20.85159500693481,18.45492371705964,2.172647951702998
22,99.31345353675451,112.23439667128987,108.9126213592233,106.82015718908923,6.709806077596079,17.42718446601942,17.373092926490983,17.231622746185852,17.34396671289875,0.10098192315821099
23,97.84604715672677,99.76976421636616,86.40638002773925,94.6740638002774,7.224342049862037,17.195561719833563,15.857142857142858,15.790568654646325,16.28109107720758,0.7926540533411114
24,96.49514563106796,137.12898751733704,121.1012482662968,118.24179380490061,20.467282097830623,16.16643550624133,18.288488210818308,17.06518723994452,17.17337031900139,1.0651547325136772
25,106.96948682385576,131.05963938973647,123.16920943134535,120.3994452149792,12.281594278535223,17.36615811373093,17.472954230235782,18.004160887656035,17.614424410540916,0.34171953971159963
26,95.90291262135922,140.05409153952843,104.93065187239945,113.62921867776237,23.325532112184888,16.079056865464633,18.019417475728154,15.764216366158113,16.620896902450298,1.2213418769582736
27,111.34535367545077,185.88349514563106,122.6130374479889,139.94729542302358,40.178862703117204,16.723994452149793,20.095700416088764,18.39528432732316,18.404993065187238,1.6858739488789167
28,111.69348127600554,162.30929264909847,100.09015256588071,124.69764216366157,33.08529127071123,16.550624133148403,18.20110957004161,15.976421636615811,16.90938511326861,1.154920421901524
