episode,waiting_seed_666,waiting_seed_888,waiting_seed_999,waiting_mean,waiting_sample_sd,queue_seed_666,queue_seed_888,queue_seed_999,queue_mean,queue_sample_sd
1,254.82246879334258,202.64771151178917,261.9667128987517,239.81229773462783,32.383096019304965,26.428571428571427,25.39112343966713,29.459084604715674,27.09292649098474,2.113788718581265
2,216.03190013869624,184.84327323162276,220.84466019417476,207.2399445214979,19.544790315783416,28.091539528432733,24.93481276005548,27.995839112343965,27.007397133610727,1.795548420828282
3,187.70319001386963,195.9875173370319,231.2260748959778,204.9722607489598,23.11070288305715,25.59639389736477,24.789181692094314,27.855755894590846,26.08044382801664,1.5895589282493976
4,192.26907073509014,159.61303744798892,180.91539528432733,177.5991678224688,16.578665535746666,25.384188626907072,23.664355062413314,25.262135922330096,24.770226537216825,0.9596551488746942
5,183.25381414701803,190.41608876560332,190.2385575589459,187.96948682385573,4.084856904303951,25.287101248266296,25.85159500693481,26.263522884882107,25.80073971336107,0.4901933279597226
6,174.46879334257974,195.75728155339806,172.9126213592233,181.04623208506703,12.763880685559851,25.07766990291262,25.0873786407767,24.719833564493758,24.96162736939436,0.20945583774142199
7,142.88210818307905,170.07766990291262,137.20804438280166,150.05594082293112,17.569888346729396,23.027739251040224,23.83356449375867,22.368932038834952,23.076745261211283,0.7335449875628844
8,144.6615811373093,158.62690707350902,134.9764216366158,146.08830328247802,11.889618051468709,22.42024965325936,22.664355062413314,23.0249653259362,22.703190013869627,0.3042225768844434
9,126.53398058252426,143.9861303744799,137.24133148404994,135.9204808136847,8.80073110373607,21.26629680998613,21.8876560332871,21.83356449375867,21.662505779010633,0.34419127533064175
10,123.42441054091539,113.73925104022192,112.4618585298197,116.54184003698568,5.994603027939424,20.805825242718445,19.712898751733704,20.15256588072122,20.223763291724456,0.5499307976229625
11,140.9375866851595,108.76144244105409,96.4368932038835,115.37864077669902,22.976475261418283,22.110957004160888,19.377253814147018,19.019417475728154,20.169209431345354,1.6910941542902094
12,100.84604715672677,100.45908460471567,96.62690707350902,99.31067961165049,2.3322545490418625,19.257975034674065,19.07628294036061,18.589459084604716,18.97457235321313,0.3456691720817678
13,105.07628294036061,91.22746185852982,99.1872399445215,98.49699491447063,6.950164745549034,19.16643550624133,18.194174757281555,18.90984743411928,18.75681923254739,0.5038709793679346
14,108.55339805825243,86.83495145631068,94.36199722607489,96.58344891354601,11.028321105235145,19.205270457697644,17.574202496532592,18.377253814147018,18.385575589459084,0.815565823488845
15,91.4368932038835,83.87933425797503,88.47572815533981,87.93065187239945,3.808149868491042,17.865464632454923,16.614424410540916,17.411927877947296,17.297272306981043,0.6333520617925386
16,94.1137309292649,83.35644937586684,84.05686546463245,87.17568192325473,6.018724007769376,17.991678224687934,16.553398058252426,17.346740638002775,17.297272306981043,0.7204150165848812
17,94.9500693481276,89.46047156726769,78.68515950069349,87.69856680536293,8.274361267119463,18.05963938973648,16.969486823855757,16.067961165048544,17.032362459546928,0.997326700157324
18,86.3370319001387,74.63938973647711,76.75312066574203,79.24318076745261,6.233699345482304,16.31484049930652,15.70873786407767,15.736477115117891,15.920018492834027,0.3422070705118353
19,75.8862690707351,85.4618585298197,80.20665742024966,80.51826167360149,4.795393756540043,15.39251040221914,16.574202496532592,15.9251040221914,15.963938973647709,0.5918024725630074
20,87.77808599167822,73.83495145631068,73.2760055478502,78.29634766527971,8.216180767234079,16.497919556171983,15.628294036061027,15.576976421636616,15.901063337956542,0.5175291134848182
21,75.82662968099861,72.46047156726769,83.20943134535368,77.16551086454,5.498134792405374,15.244105409153953,15.48127600554785,16.199722607489598,15.641701340730465,0.49759750156633437
