episode,waiting_seed_666,waiting_seed_888,waiting_seed_999,waiting_mean,waiting_sample_sd,queue_seed_666,queue_seed_888,queue_seed_999,queue_mean,queue_sample_sd
1,254.82246879334258,202.64771151178917,261.9667128987517,239.81229773462783,32.383096019304965,26.428571428571427,25.39112343966713,29.459084604715674,27.09292649098474,2.113788718581265
2,216.03190013869624,184.84327323162276,220.84466019417476,207.2399445214979,19.544790315783416,28.091539528432733,24.93481276005548,27.995839112343965,27.007397133610727,1.795548420828282
3,187.74063800277392,194.01664355062414,229.72122052704577,203.82616736014793,22.644257446348526,25.574202496532592,24.54368932038835,27.65603328710125,25.924641701340732,1.5854895045327377
4,168.70735090152567,163.69348127600554,172.78224687933425,168.39435968562182,4.5524595192036035,23.875173370319,23.994452149791954,24.71012482662968,24.193250115580213,0.4515821708172206
5,165.0998613037448,182.37864077669903,195.74757281553397,181.07535829865927,15.365365734034373,24.13869625520111,25.081830790568656,26.68377253814147,25.30143319463708,1.2866709887927252
6,166.8252427184466,176.7864077669903,165.07905686546462,169.56356911696716,6.315800810783182,24.42024965325936,24.042995839112344,24.092926490984745,24.185390661118817,0.20492029460513447
7,138.59361997226074,148.33148404993065,118.93619972260748,135.28710124826628,14.973993613099251,22.423023578363384,22.20249653259362,20.88210818307906,21.835876098012022,0.8333144491400971
8,138.4396671289875,127.17753120665742,132.2135922330097,132.61026352288488,5.6415368001474455,22.529819694868237,21.33841886269071,22.701803051317615,22.19001386962552,0.7424992327276336
9,116.1137309292649,136.53259361997226,127.91678224687934,126.85436893203882,10.250806306537697,20.22746185852982,21.439667128987516,21.625520110957005,21.09754969949145,0.7592265610268689
10,100.9389736477115,101.89320388349515,105.5131761442441,102.78178455848358,2.4130921722539798,18.54507628294036,18.952843273231622,19.517337031900137,19.005085529357373,0.48823117576183905
11,129.81830790568654,106.94313453536755,96.74341192787794,111.16828478964402,16.93741736479101,20.97642163661581,19.22607489597781,18.94868238557559,19.717059639389735,1.0994230901931
12,97.52843273231623,85.65742024965326,90.26074895977808,91.14886731391586,5.985131577426042,18.676837725381414,17.270457697642165,18.363384188626906,18.10355987055016,0.7383140949514623
13,105.34119278779472,85.26352288488211,88.68654646324549,93.09708737864078,10.740943187512105,18.993065187239946,17.57281553398058,18.0499306518724,18.20527045769764,0.7227552219466867
14,98.0624133148405,87.02635228848821,89.07073509015257,91.38650023116043,5.871178492055349,18.352288488210817,17.31761442441054,17.647711511789183,17.77253814147018,0.5285109934366389
15,78.81969486823856,79.72122052704577,87.4368932038835,81.99260286638928,4.736392096054936,16.191400832177532,16.033287101248266,17.116504854368934,16.447064262598243,0.585117951707014
16,89.71428571428571,72.35228848821082,83.6629680998613,81.90984743411927,8.81276409369086,17.452149791955616,15.489597780859917,17.276005547850207,16.739251040221912,1.085809214437975
17,87.08599167822469,77.54368932038835,75.75450762829404,80.12806287563569,6.091787315579436,17.04022191400832,15.829403606102636,15.679611650485437,16.183079056865466,0.7460762800512893
18,91.26629680998613,75.0,72.48959778085991,79.58529819694867,10.193616937760757,17.371705963938975,15.578363384188627,14.9375866851595,15.9625520110957,1.2617190026368925
19,70.21081830790568,78.15811373092926,78.34396671289875,75.5709662505779,4.642954318989862,14.330097087378642,15.789181692094314,16.26629680998613,15.461858529819695,1.0087480760216703
20,81.87794729542303,73.59223300970874,73.31206657420249,76.26074895977808,4.8666529734896145,15.263522884882109,15.142857142857142,15.593619972260749,15.333333333333334,0.23334932210680828
21,72.5617198335645,72.08460471567268,76.91816920943134,73.85483125288951,2.6636327235417903,14.209431345353675,14.993065187239944,15.477115117891817,14.893203883495147,0.6397145822773951
