step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,3.5665431452624032,0,0.0,0.3282627155937818,0,0.0,0.11453563080542778,1,0.0,0.2733294445518228,1,0.0
15.0,1,0.0,0.0,8.440080591108552,1,0.0,0.4863332683188142,0,0.0,0.8065591724096489,0,0.0,0.5648563055368451,1,0.0
20.0,1,2.0,0.2857142857142857,6.495120186078769,0,0.0,0.6327314435039014,0,0.0,0.1904755379540078,1,2.0,0.38222998040356565,1,2.0
25.0,5,13.0,1.1818181818181819,4.3373612649994335,1,0.0,0.6528453077557828,1,3.0,0.04653015865741969,3,10.0,0.10904982529791643,5,13.0
30.0,1,8.0,0.6666666666666666,8.57100947534096,0,0.0,0.9071816493720926,1,8.0,0.582284629398996,0,6.0,0.5382081046680667,1,14.0
35.0,2,13.0,1.0,9.07733669193715,0,0.0,0.656193708981831,1,13.0,0.33847100890589926,1,0.0,0.6867431936262858,2,13.0
40.0,2,23.0,2.090909090909091,8.107352444628248,0,1.0,0.319165477971032,2,23.0,0.0,0,0.0,0.6973768312327637,2,24.0
45.0,2,33.0,2.75,8.818964319507494,0,0.0,1.0,2,33.0,0.58574798001433,0,0.0,0.7150133224329153,2,33.0
50.0,1,0.0,0.0,8.830145970500702,1,0.0,0.0947780710945402,0,13.0,0.716712831713519,0,0.0,0.7468967392884577,1,13.0
55.0,0,0.0,0.0,9.627926090132386,0,0.0,0.766351539211737,0,0.0,0.7933840502833404,0,0.0,0.5162330000247516,0,0.0
60.0,5,14.0,0.8235294117647058,7.031314591588585,0,0.0,0.6318739611730435,2,5.0,0.10591131893971432,3,9.0,0.41283954867597933,5,14.0
65.0,1,2.0,0.1111111111111111,7.154748355044244,1,2.0,0.39463733889331104,0,5.0,0.27179004850796673,0,5.0,0.44407954492702617,1,12.0
70.0,2,7.0,0.4117647058823529,10.515769791824805,2,9.0,0.5481833619879813,0,2.0,0.8988600861204737,0,2.0,0.8753568903908489,2,13.0
75.0,2,12.0,0.6,10.016761104110385,1,14.0,0.6528995237000813,0,2.0,0.8278319807288923,1,2.0,0.6437036140910747,2,18.0
80.0,2,19.0,0.9047619047619048,10.601599250270173,1,17.0,0.7022581440403459,0,2.0,0.8920037015053742,1,4.0,0.668900037402992,2,23.0
85.0,6,14.0,0.5833333333333334,6.076277143786103,1,0.0,0.3901582195028924,2,5.0,0.3381532649735938,3,13.0,0.32930122681699814,6,18.0
90.0,6,30.0,1.25,7.115393897459071,2,10.0,0.36583892612422036,4,22.0,0.2968262848357243,0,7.0,0.6264159276021576,6,39.0
95.0,2,3.0,0.125,7.726112801665539,1,4.0,0.32554094710042314,1,18.0,0.3745598656937961,0,0.0,0.851825052601923,2,22.0
100.0,3,11.0,0.4583333333333333,9.730793793862073,2,12.0,0.5647261598411527,0,6.0,0.908905195545383,1,3.0,0.6396860321008289,3,21.0
105.0,5,31.0,1.24,8.651201579918036,3,23.0,0.6126637629041769,0,2.0,0.9522845151245762,2,12.0,0.29452202541299116,5,37.0
110.0,4,24.0,1.0434782608695652,8.14985711976172,0,19.0,0.7103848616416834,0,0.0,0.7741881539081946,4,26.0,0.2997030281539468,4,45.0
115.0,2,9.0,0.36,6.676269388081607,1,5.0,0.32915569771066944,0,0.0,0.9221014865857898,1,25.0,0.46515180203114465,2,30.0
120.0,2,1.0,0.04,7.715706168345771,1,6.0,0.30179424532143606,1,1.0,0.7014782315051917,0,6.0,0.7213436251932941,2,13.0
125.0,0,0.0,0.0,10.169749921129302,0,0.0,0.4649162391428547,0,2.0,0.9339887740739079,0,0.0,0.8185304506539663,0,2.0
130.0,2,6.0,0.25,11.237318539797698,1,5.0,0.4586796226530006,0,2.0,0.9348539226988194,1,1.0,0.4746053411112997,2,8.0
135.0,3,18.0,0.9,9.852913318703136,2,12.0,0.31723726301806676,0,2.0,0.9272219485245621,1,6.0,0.38904801033893577,3,20.0
140.0,3,22.0,1.1,9.0578749054242,2,22.0,0.5420593785521761,1,0.0,0.46643138873964035,0,0.0,0.6942303684792397,3,22.0
145.0,1,1.0,0.047619047619047616,10.264415475198039,0,0.0,0.8656885330195875,0,0.0,0.7725839038458735,1,1.0,0.7050510587901944,1,1.0
150.0,1,1.0,0.058823529411764705,10.266298028305911,0,0.0,0.7552538273467774,0,0.0,0.4124909864660649,1,1.0,0.756648209042678,1,1.0
155.0,4,12.0,0.7058823529411765,7.35896490313744,1,4.0,0.199636765301802,0,2.0,0.9122596008445668,3,8.0,3.943912164467035e-05,4,14.0
160.0,3,19.0,1.1176470588235294,7.608818674491964,1,6.0,0.3425821612507315,0,2.0,0.8655004040850351,2,18.0,0.2726175122927973,3,26.0
165.0,2,28.0,1.5555555555555556,9.648594212711004,0,1.0,0.6917842385401967,0,2.0,0.8031703634884654,2,28.0,0.4466070100892738,2,31.0
170.0,3,40.0,2.2222222222222223,9.580770576680742,0,0.0,0.7213158651214919,0,0.0,0.7248447120770933,3,40.0,0.40734659888102304,3,40.0
175.0,5,56.0,2.8,8.786234524774267,1,1.0,0.647085301607644,1,0.0,0.6258480613190724,3,55.0,0.3728095350584826,5,56.0
180.0,4,76.0,3.4545454545454546,9.051312169302426,1,6.0,0.6535981215295522,0,0.0,0.895077923976489,3,70.0,0.3285774366852722,4,76.0
185.0,0,0.0,0.0,8.76704586689004,0,0.0,0.5487696036071699,0,0.0,0.856879130576255,0,15.0,0.5595275606954145,0,15.0
190.0,7,16.0,0.6956521739130435,7.534878017276694,5,10.0,0.33277964694515194,1,2.0,0.47553499770245333,1,4.0,0.5769972567549677,7,16.0
195.0,1,0.0,0.0,7.014440474117806,1,11.0,0.5485932172079584,0,0.0,0.1403027223627209,0,1.0,0.5058785609389115,1,12.0
200.0,2,7.0,0.30434782608695654,10.216370824705047,0,0.0,0.6978639136163657,1,7.0,0.7214167134185466,1,4.0,0.48906476186475395,2,11.0
205.0,1,9.0,0.375,9.973574451554912,0,0.0,0.7066857387076129,0,4.0,0.8191231678720594,1,9.0,0.14442593963636913,1,13.0
210.0,3,12.0,0.48,10.237410308375468,1,7.0,0.6225945918646368,2,7.0,0.6281703230483476,0,0.0,0.9932299027494811,3,14.0
215.0,3,17.0,0.68,9.397740005988986,1,2.0,0.632663787313965,2,17.0,0.0,0,0.0,0.8448328491826647,3,19.0
220.0,2,27.0,1.173913043478261,10.640173481270272,0,0.0,0.7779317333993112,2,29.0,0.5163372662113647,0,0.0,0.7806293540658044,2,29.0
225.0,2,1.0,0.043478260869565216,9.129084618800649,1,1.0,0.38398204019289245,0,17.0,0.7742559208786954,1,0.0,0.4993787239159304,2,18.0
230.0,2,5.0,0.1724137931034483,9.417888101569131,0,0.0,0.22028816546961671,0,2.0,0.7562402453955246,2,5.0,0.5276651121631443,2,7.0
235.0,1,10.0,0.37037037037037035,11.040919071086124,0,0.0,0.6059928861601781,0,0.0,0.8217598209477931,1,10.0,0.7430599568804174,1,10.0
240.0,2,0.0,0.0,7.965360712562582,2,0.0,0.527585204510009,0,0.0,0.625100123103192,0,0.0,0.6280938046090158,2,0.0
245.0,4,12.0,0.48,8.819420566633838,1,2.0,0.679616215042485,1,4.0,0.12893520745670364,2,6.0,0.6861240248234682,4,12.0
250.0,1,0.0,0.0,9.132634990573427,0,0.0,0.640471352494572,0,0.0,0.9362441700830586,1,4.0,0.6585960913433613,1,4.0
255.0,2,4.0,0.14285714285714285,9.236064403709518,1,4.0,0.4382708677432136,0,2.0,0.8147660279828826,1,0.0,0.6133690062094034,2,6.0
260.0,2,6.0,0.2222222222222222,9.14986511230542,0,1.0,0.6150958597938351,0,2.0,0.8919254840726352,2,6.0,0.5736246796556397,2,9.0
265.0,7,28.0,1.037037037037037,7.40187827149907,0,0.0,0.5071133266488559,1,5.0,0.7712596086150845,6,27.0,0.17130904016360765,7,32.0
270.0,6,27.0,1.0,6.1346185681194845,1,5.0,0.3102328028269938,2,8.0,0.5974548975069399,3,40.0,0.17446310451302105,6,53.0
275.0,2,15.0,0.5769230769230769,8.906451399169189,2,17.0,0.5454905500870123,0,4.0,0.8191835264845001,0,21.0,0.4113016732455607,2,42.0
280.0,6,32.0,1.103448275862069,7.376154114839816,3,28.0,0.4988633544105796,3,10.0,0.49644893521050054,0,2.0,0.4249259657389015,6,40.0
