episode,waiting_seed_666,waiting_seed_888,waiting_seed_999,waiting_mean,waiting_sample_sd,queue_seed_666,queue_seed_888,queue_seed_999,queue_mean,queue_sample_sd
1,254.82246879334258,202.64771151178917,261.9667128987517,239.81229773462783,32.383096019304965,26.428571428571427,25.39112343966713,29.459084604715674,27.09292649098474,2.113788718581265
2,216.03190013869624,184.84327323162276,220.84466019417476,207.2399445214979,19.544790315783416,28.091539528432733,24.93481276005548,27.995839112343965,27.007397133610727,1.795548420828282
3,188.55617198335645,189.70457697642163,225.38834951456312,201.21636615811371,20.941425286865595,25.514563106796118,24.131761442441054,27.233009708737864,25.626444752658344,1.5536483930776852
4,162.02912621359224,134.43411927877946,155.95839112343967,150.80721220527047,14.500761535806816,23.334257975034674,21.97642163661581,23.766990291262136,23.02588996763754,0.9342655659607962
5,192.94868238557558,144.07212205270457,170.95145631067962,169.32408691631994,24.478884489544637,25.447988904299585,22.216366158113733,24.560332871012484,24.0748959778086,1.6696056799073926
6,154.86962552011096,145.8848821081831,151.7128987517337,150.82246879334258,4.558075545407908,22.466019417475728,21.536754507628295,22.58252427184466,22.195099398982894,0.573111544337057
7,181.19140083217752,137.09015256588071,112.86962552011096,143.71705963938973,34.63961848041661,23.8502080443828,21.26629680998613,19.715672676837727,21.61072584373555,2.0886764220044802
8,164.4396671289875,111.56726768377254,136.11650485436894,137.374479889043,26.45863812943685,22.764216366158113,19.17753120665742,21.85852981969487,21.2667591308368,1.8651332444330329
9,191.56726768377254,96.70457697642163,111.79611650485437,133.3559870550162,50.974047668048016,22.675450762829403,16.110957004160888,18.678224687933426,19.154877484974573,3.3081026274278185
10,150.5381414701803,80.73647711511789,105.76699029126213,112.34720295885343,35.36301013413938,19.270457697642165,15.936199722607489,18.181692094313455,17.79611650485437,1.7002412953491706
11,143.84049930651872,102.48266296809986,96.55894590846047,114.29403606102636,25.758837778296392,18.008321775312066,17.375866851595006,17.789181692094314,17.724456773000465,0.3211569616204311
12,127.49098474341193,80.42441054091539,88.1012482662968,98.6722145168747,25.251229621404992,17.972260748959776,15.234396671289876,15.563106796116505,16.256588072122053,1.494878636236576
13,130.76005547850207,79.4868238557559,93.30651872399446,101.18446601941748,26.528901418114575,18.370319001386964,14.941747572815533,16.9750346740638,16.762367082755432,1.7241508456335142
14,141.86685159500692,86.4618585298197,84.56449375866852,104.2977346278317,32.54963764066615,19.15395284327323,15.687933425797503,16.546463245492372,17.1294498381877,1.805056142070539
15,105.8876560332871,77.99167822468793,79.5617198335645,87.81368469717984,15.672191536515275,17.36754507628294,14.396671289875174,14.9251040221914,15.563106796116505,1.5848685807799021
16,100.09847434119278,72.55478502080445,80.31900138696255,84.32408691631993,14.201909657423522,16.525658807212206,14.104022191400832,14.782246879334258,15.1373092926491,1.2492529618821446
17,106.86823855755894,77.16504854368932,80.71428571428571,88.24919093851133,16.221928732538487,16.665742024965326,14.474341192787795,14.948682385575589,15.362921867776237,1.152933286568433
18,86.11927877947295,67.10957004160888,80.68377253814147,77.97087378640776,9.790920350124146,14.672676837725382,13.299583911234397,14.653259361997225,14.208506703652333,0.7872100999882622
19,80.09570041608876,74.75450762829404,75.7864077669903,76.87887193712436,2.8332302362087765,14.934812760055479,14.466019417475728,14.052704576976423,14.484512251502544,0.4413447635879642
20,84.09708737864078,70.30790568654646,77.74618585298197,77.3837263060564,6.901732798853153,14.680998613037447,14.270457697642163,14.224687933425798,14.39204808136847,0.2512827593428249
21,86.8363384188627,71.38280166435506,80.09431345353676,79.43781784558483,7.747657027655182,15.461858529819695,14.504854368932039,14.635228848821082,14.867313915857606,0.5190008186362354
