step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,2.6056601261137984,1,0.0,0.0,0,0.0,0.36400993825256467,0,0.0,1.0,1,0.0
10.0,0,0.0,0.0,9.64707801373848,0,0.0,0.5198088821624477,0,0.0,0.9655848617711336,0,0.0,1.0,0,0.0
15.0,1,0.0,0.0,9.247898509297618,0,0.0,0.9229829469716627,1,0.0,0.1915720888391289,0,0.0,0.6075855433759528,1,0.0
20.0,1,0.0,0.0,10.227390774234474,1,0.0,0.6242966635049293,0,0.0,0.8735783004909692,0,0.0,0.715705938314769,1,0.0
25.0,2,1.0,0.1,7.107368355519081,1,0.0,0.479393353274182,1,1.0,0.24648112711145875,0,0.0,0.9269959148574658,2,1.0
30.0,2,9.0,0.6923076923076923,8.95744856365083,0,0.0,0.6903835461727073,2,9.0,0.5327688809486425,0,0.0,0.7211470926275634,2,9.0
35.0,3,20.0,1.5384615384615385,8.893127631080635,0,0.0,0.8300429010333431,3,20.0,0.43857682509214807,0,0.0,0.8077504396146159,3,20.0
40.0,6,39.0,2.7857142857142856,7.4363535502040605,1,0.0,0.7159984859003976,4,37.0,0.40594655467602525,1,2.0,0.0006185553931678782,6,39.0
45.0,4,57.0,4.384615384615385,8.333492208932572,0,0.0,0.8716135590076751,4,57.0,0.41342115870721013,0,0.0,0.9441165577227659,4,57.0
50.0,0,0.0,0.0,9.059941411062631,0,0.0,0.49223344449865786,0,32.0,0.6771331415923072,0,2.0,0.6696188895229026,0,34.0
55.0,2,2.0,0.1111111111111111,8.97709603332347,1,2.0,0.5598964751982679,0,0.0,0.5722192067004014,1,2.0,0.624203358627602,2,4.0
60.0,4,9.0,0.45,8.12163189705081,2,8.0,0.5288873326671216,0,0.0,0.5149534502507557,2,3.0,0.47596935123739176,4,11.0
65.0,3,6.0,0.2727272727272727,8.987411125918028,1,5.0,0.5930739047652008,1,0.0,0.4738140688452423,1,7.0,0.6610762883100845,3,12.0
70.0,3,13.0,0.52,9.660644566229422,1,3.0,0.5162058311458801,0,0.0,0.8324933415224174,2,12.0,0.7096807877391067,3,15.0
75.0,0,0.0,0.0,9.517183910747852,0,2.0,0.5600916351706758,0,0.0,0.5509641003467648,0,1.0,0.8099504987993782,0,3.0
80.0,7,16.0,0.64,6.084244997709674,2,5.0,0.3728754880471214,1,6.0,0.5574943304105037,4,8.0,0.36383189509790376,7,19.0
85.0,7,30.0,1.2,5.960595704679943,5,19.0,0.25619914379651654,1,11.0,0.6564367963077878,1,14.0,0.42620099854756227,7,44.0
90.0,0,0.0,0.0,9.924382615742175,0,11.0,0.6257712264725462,0,4.0,0.8475215525125206,0,2.0,0.7554090052402493,0,17.0
95.0,2,4.0,0.16,9.75764605691156,1,1.0,0.4870129346301291,1,7.0,0.5799864497791852,0,0.0,0.6541438677988535,2,8.0
100.0,2,3.0,0.125,8.32183623188297,0,0.0,0.33732081621000337,0,7.0,0.6237958303107517,2,3.0,0.32037944047811,2,10.0
105.0,3,13.0,0.5909090909090909,9.260567366557183,1,0.0,0.6816120191233389,0,2.0,0.7295377963828974,2,15.0,0.5655108787564547,3,17.0
110.0,0,0.0,0.0,10.245006879126741,0,0.0,0.6983399711555811,0,2.0,0.8818507698713001,0,11.0,0.7394745144143853,0,13.0
115.0,2,4.0,0.17391304347826086,9.828127264552158,1,4.0,0.706714633589601,1,4.0,0.639875963430434,0,0.0,0.8647262154694204,2,8.0
120.0,3,18.0,0.75,10.056302916315337,1,9.0,0.7457415582714814,2,11.0,0.6195988682360193,0,0.0,0.8818529685695952,3,20.0
125.0,1,1.0,0.038461538461538464,9.386815517006013,1,1.0,0.45659148230767993,0,2.0,0.8123796815697587,0,0.0,0.9097701454373868,1,3.0
130.0,6,16.0,0.5925925925925926,7.0667331095148125,4,14.0,0.18172210236898947,2,4.0,0.41329437028163524,0,0.0,0.7608252523184249,6,18.0
135.0,5,9.0,0.391304347826087,5.964108038821454,3,18.0,0.2861989124295994,2,4.0,0.35172024359901777,0,0.0,0.9877139456964259,5,22.0
140.0,1,6.0,0.25,9.649595569627058,0,12.0,0.6714873774289842,1,9.0,0.7254772743754436,0,2.0,0.6998958763058886,1,23.0
145.0,3,12.0,0.46153846153846156,10.129162242587144,1,2.0,0.7733107020612509,2,14.0,0.6218762111464308,0,2.0,0.6855502797904547,3,18.0
150.0,2,22.0,0.8148148148148148,9.988433035094285,0,2.0,0.7834141245059641,2,24.0,0.58168997285445,0,0.0,0.6887963050263025,2,26.0
155.0,3,32.0,1.1851851851851851,10.169170016316805,1,0.0,0.7820435639711478,2,32.0,0.6339555635657846,0,0.0,0.6870685591687417,3,32.0
160.0,3,47.0,1.8076923076923077,10.121968436329022,0,0.0,0.731698861939691,2,42.0,0.668214402798686,1,5.0,0.6342846785376538,3,47.0
165.0,2,5.0,0.19230769230769232,9.902729091868046,1,5.0,0.6181665334511078,0,19.0,0.7282534884809041,1,0.0,0.6694220677474426,2,24.0
170.0,6,20.0,0.7407407407407407,8.916931534312416,1,10.0,0.5339993930121745,3,8.0,0.4641241166609613,2,2.0,0.5191376604409976,6,20.0
175.0,2,15.0,0.5769230769230769,7.660377032645954,1,15.0,0.523603656036353,0,4.0,0.3798585146034682,1,0.0,0.44402949408416365,2,19.0
180.0,2,22.0,0.9166666666666666,10.612708292488723,1,22.0,0.754664937286412,0,0.0,0.780699049884844,1,4.0,0.6912454133279674,2,26.0
185.0,3,32.0,1.391304347826087,10.077469779941943,1,27.0,0.7360996491973202,1,0.0,0.7090805108138172,1,9.0,0.7237978967550698,3,36.0
190.0,4,47.0,1.88,9.177853786376275,2,32.0,0.586079066984885,0,0.0,0.7734041223903303,2,19.0,0.5937117723492631,4,51.0
195.0,4,38.0,1.4615384615384615,7.165642724190168,1,35.0,0.3853413765190424,1,1.0,0.6015265468227831,2,4.0,0.38520317549732064,4,40.0
200.0,7,66.0,2.5384615384615383,7.697090419326999,1,40.0,0.568012573927851,2,8.0,0.36451186043781725,4,20.0,0.3606759253945181,7,68.0
205.0,6,71.0,2.6296296296296298,7.027287861648379,2,49.0,0.4703772948848698,3,22.0,0.3517395274379956,1,22.0,0.48306328898900397,6,93.0
210.0,4,64.0,2.56,8.326900646236009,2,59.0,0.48257002121123366,1,21.0,0.5540189193898276,1,6.0,0.6095170731956215,4,86.0
215.0,2,15.0,0.5769230769230769,9.681741335480996,0,12.0,0.6064900789736393,1,8.0,0.6323201709937459,1,9.0,0.5155025729917055,2,29.0
220.0,5,28.0,0.9655172413793104,8.667173444171246,0,0.0,0.28198877313194187,2,13.0,0.5784082392160104,3,17.0,0.18719680816603648,5,30.0
225.0,3,32.0,1.391304347826087,8.460504991295895,0,0.0,0.7580157781703369,0,0.0,0.5765136970302096,3,32.0,0.3307712120911107,3,32.0
230.0,4,50.0,2.380952380952381,6.987135579862361,0,0.0,0.6787627828663342,1,4.0,0.41514445830328056,3,49.0,0.32521322759574195,4,53.0
235.0,6,22.0,0.88,6.208601885513692,1,3.0,0.7746110451291017,3,17.0,0.23333164240446724,2,35.0,0.2642718028656496,6,55.0
240.0,6,48.0,1.7777777777777777,8.381861422571225,1,8.0,0.7155632342301302,4,36.0,0.28399525033656087,1,9.0,0.552905905463072,6,53.0
245.0,6,71.0,2.4482758620689653,7.890618077458283,1,13.0,0.6746895734885565,5,58.0,0.34506568607961186,0,0.0,0.5596071682683558,6,71.0
250.0,3,28.0,1.0,8.188103042186132,1,18.0,0.5140312690351666,0,37.0,0.49341072988038653,2,10.0,0.6302516037024702,3,65.0
255.0,4,46.0,1.5333333333333334,8.909143417543202,1,23.0,0.40004762981915587,1,5.0,0.6280252090937145,2,20.0,0.5972189763044441,4,48.0
260.0,3,58.0,1.9333333333333333,9.140458081723267,1,28.0,0.6721313906736176,0,2.0,0.6918521902211826,2,30.0,0.489452398833349,3,60.0
265.0,5,74.0,2.740740740740741,8.308487600516306,2,34.0,0.5575829803209305,0,2.0,0.690874435434752,3,42.0,0.5114620817912721,5,78.0
