step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,2.6056601261137984,1,0.0,0.0,0,0.0,0.36400993825256467,0,0.0,1.0,1,0.0
10.0,0,0.0,0.0,9.64707801373848,0,0.0,0.5198088821624477,0,0.0,0.9655848617711336,0,0.0,1.0,0,0.0
15.0,1,0.0,0.0,6.821791980600071,0,0.0,0.9229829469716627,1,0.0,0.11570663118004872,0,0.0,0.6075855433759528,1,0.0
20.0,2,5.0,0.625,8.76696487289113,1,0.0,0.6242966635049293,1,5.0,0.5446836934566258,0,0.0,0.715705938314769,2,5.0
25.0,3,11.0,1.0,6.328935390298995,1,0.0,0.479393353274182,2,11.0,0.1571414945808182,0,0.0,0.9269959148574658,3,11.0
30.0,0,0.0,0.0,9.175449640873016,0,0.0,0.6903835461727073,0,7.0,0.611622781401772,0,0.0,0.7211470926275634,0,7.0
35.0,0,0.0,0.0,11.983680428449642,0,0.0,0.8300429010333431,0,0.0,0.9602025914489687,0,0.0,0.8019859295447932,0,0.0
40.0,3,4.0,0.3076923076923077,9.031543747949275,1,0.0,0.5646771934449675,1,2.0,0.6280532548132068,1,2.0,0.4933566185898915,3,4.0
45.0,2,14.0,1.2727272727272727,8.493886584949438,0,0.0,0.6677040786493567,1,7.0,0.48737885881073545,1,7.0,0.6366515940878249,2,14.0
50.0,1,12.0,0.9230769230769231,8.818244439804726,0,0.0,0.533976070974026,0,1.0,0.9034987404677507,1,12.0,0.5139194755813131,1,13.0
55.0,3,19.0,1.1875,8.533507374126783,1,2.0,0.5579810843128613,0,1.0,0.7653144634433281,2,17.0,0.25651235611121426,3,20.0
60.0,1,0.0,0.0,9.264917053098504,0,0.0,0.6602135233493077,0,1.0,0.9077610436375169,1,0.0,0.4111826401442487,1,1.0
65.0,2,0.0,0.0,10.305693050520597,1,1.0,0.6247881852618324,1,0.0,0.4609379169973515,0,0.0,0.7440744710890413,2,1.0
70.0,2,1.0,0.045454545454545456,10.656246206062534,1,2.0,0.6226797468590669,0,0.0,0.8007109979704318,1,0.0,0.7780379736866202,2,2.0
75.0,2,9.0,0.391304347826087,10.18367268091818,2,10.0,0.47227347117715757,0,0.0,0.9117348830610152,0,0.0,0.8578062240271536,2,10.0
80.0,0,0.0,0.0,10.144708300587476,0,6.0,0.5773147698774795,0,0.0,0.8531910738047704,0,0.0,0.7745811936587941,0,6.0
85.0,2,2.0,0.09090909090909091,9.649405627442125,2,2.0,0.35024968727605627,0,2.0,0.7563750626423388,0,0.0,0.8766156084258092,2,4.0
90.0,0,0.0,0.0,11.26773879745785,0,2.0,0.6920034781934586,0,2.0,0.8786719302862466,0,0.0,0.9195362162100557,0,4.0
95.0,2,2.0,0.09090909090909091,10.447786698152312,1,1.0,0.4640288389938894,1,1.0,0.7451481817326988,0,0.0,0.7040526159260779,2,2.0
100.0,2,6.0,0.3157894736842105,9.49769031822899,0,0.0,0.5842000153896415,1,6.0,0.7233176411504606,1,0.0,0.7216373005799782,2,6.0
105.0,3,11.0,0.5,9.016483685060015,1,0.0,0.6685648553841136,1,13.0,0.6341758266240555,1,0.0,0.7279303522754096,3,13.0
110.0,1,16.0,0.6956521739130435,10.975012310871554,0,0.0,0.8438699735207171,1,18.0,0.782136146535578,0,0.0,0.8008280587386197,1,18.0
115.0,4,23.0,0.9583333333333334,9.730026686400349,1,1.0,0.7037048356934955,3,24.0,0.481878080325805,0,0.0,0.9178428814439422,4,25.0
120.0,2,8.0,0.32,9.443563126588758,1,6.0,0.7008091740430118,1,6.0,0.5292557558995831,0,0.0,0.847473015480364,2,12.0
125.0,3,22.0,0.8461538461538461,10.139760552508186,1,11.0,0.570307996070157,2,11.0,0.5895128583725384,0,0.0,0.9306685404790492,3,22.0
130.0,1,0.0,0.0,8.906702188075483,0,0.0,0.7124549170413574,0,0.0,0.6635618623856204,1,0.0,0.6289815234904811,1,0.0
135.0,1,1.0,0.045454545454545456,9.403838804608636,1,3.0,0.5734885591575178,0,0.0,0.5872637387731188,0,0.0,0.8094970352313401,1,3.0
140.0,2,5.0,0.2631578947368421,9.436570916616887,1,7.0,0.6124865459349756,1,5.0,0.7216964459717035,0,0.0,0.779356302079686,2,12.0
145.0,1,10.0,0.47619047619047616,10.098773451808862,0,2.0,0.753956943787353,1,10.0,0.4966020631405952,0,0.0,0.846495490885341,1,12.0
150.0,2,19.0,0.8260869565217391,10.050003775428477,0,0.0,0.7394251499384663,2,19.0,0.5657336201741368,0,0.0,0.7416461999107561,2,19.0
155.0,1,0.0,0.0,10.4211198493483,1,0.0,0.8075392815308198,0,7.0,0.7750437635119761,0,0.0,0.5823225964300681,1,7.0
160.0,2,6.0,0.24,10.186539992966177,0,0.0,0.6950055747154302,1,1.0,0.7932288105868391,1,5.0,0.40924887905455115,2,6.0
165.0,1,4.0,0.17391304347826086,10.113186657588802,1,4.0,0.6665420163600526,0,0.0,0.7894811341463832,0,0.0,0.6440830592260701,1,4.0
170.0,2,9.0,0.45,10.677886396052084,2,9.0,0.5625299445696699,0,0.0,0.8993981282678984,0,2.0,0.751053088630357,2,11.0
175.0,1,0.0,0.0,9.528282076186818,0,0.0,0.6569592767488722,0,0.0,0.9130327700395167,1,2.0,0.6317105097778273,1,2.0
180.0,2,5.0,0.22727272727272727,9.957649555742798,1,4.0,0.5601377034521218,0,0.0,0.75443074900818,1,3.0,0.7331688746448785,2,7.0
185.0,1,0.0,0.0,9.53918408150697,0,1.0,0.7455226491163415,1,0.0,0.5696069794572913,0,0.0,0.7816020761124993,1,1.0
190.0,3,3.0,0.125,9.742972665247217,1,0.0,0.45362842105376,0,2.0,0.851388350353347,2,3.0,0.5135433395755885,3,5.0
195.0,1,2.0,0.08333333333333333,8.845469266975273,0,0.0,0.7331602860437171,1,4.0,0.614350717174436,0,3.0,0.5331223276089926,1,7.0
200.0,0,0.0,0.0,10.51793935919916,0,0.0,0.31509344698386227,0,4.0,0.8355724875603635,0,0.0,0.6089509620414307,0,4.0
205.0,2,5.0,0.23809523809523808,8.990491679631058,0,2.0,0.640233002359869,0,0.0,0.6128131628292869,2,5.0,0.539225541389171,2,7.0
210.0,3,20.0,0.8695652173913043,10.046873114957611,0,2.0,0.908336976506738,1,5.0,0.7486223770192373,2,15.0,0.5425782605523612,3,22.0
215.0,1,10.0,0.47619047619047616,9.587374978854225,0,0.0,0.9563653334172747,1,12.0,0.38698778946978135,0,0.0,0.8312180911752842,1,12.0
220.0,4,3.0,0.125,7.706035484905866,0,0.0,0.6857792296359477,2,7.0,0.4827361446190191,2,1.0,0.39363012086990307,4,8.0
225.0,3,8.0,0.3076923076923077,8.5917807107986,1,0.0,0.6799623474018204,2,10.0,0.5497011407533995,0,5.0,0.38268533038130975,3,15.0
230.0,1,2.0,0.08,8.966572422301576,0,0.0,0.7324305586423309,1,8.0,0.5093793565900796,0,0.0,0.48351700167897155,1,8.0
235.0,4,16.0,0.6666666666666666,8.5924403510819,1,5.0,0.780614169250792,2,9.0,0.27729738047975633,1,4.0,0.3468933417999748,4,18.0
240.0,5,41.0,1.5769230769230769,9.583162580028937,1,10.0,0.732769144359812,3,24.0,0.5420966421465617,1,9.0,0.6496931518133013,5,43.0
245.0,2,16.0,0.64,8.703548608999766,0,2.0,0.6945792796756214,0,19.0,0.6563486212143034,2,16.0,0.5397370813427668,2,37.0
250.0,5,34.0,1.4166666666666667,8.088883040549641,2,7.0,0.2605041183269649,0,0.0,0.773138866986797,3,29.0,0.4262234895269953,5,36.0
255.0,0,0.0,0.0,8.178452950977157,0,5.0,0.4491270710285984,0,0.0,0.6759507403734858,0,10.0,0.6493616512625144,0,15.0
260.0,0,0.0,0.0,11.020575650472232,0,0.0,0.8663564839480336,0,0.0,0.774789051746599,0,0.0,0.6731187654748783,0,0.0
265.0,0,0.0,0.0,10.116234791913563,0,0.0,0.7649669640682367,0,0.0,0.5610102280723963,0,0.0,0.7333819023871722,0,0.0
