step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.228517000493594,0,0.0,0.5069528646459814,0,0.0,0.48543906177746055,0,0.0,0.1179841342607204,0,0.0
10.0,0,0.0,0.0,9.0907438750002,0,0.0,0.5528649088887657,0,0.0,0.9360736502818514,0,0.0,0.5909758956032288,0,0.0
15.0,0,0.0,0.0,11.795072330308058,0,0.0,0.6918675433025335,0,0.0,1.0,0,0.0,0.9317878741757543,0,0.0
20.0,0,0.0,0.0,7.879190737394608,0,0.0,0.3368434077419194,0,0.0,0.9828452409173648,0,0.0,0.4823340626526658,0,0.0
25.0,1,5.0,0.4166666666666667,8.464195950676528,1,5.0,0.30854693886686146,0,0.0,0.6257517166456488,0,0.0,0.7226775721402027,1,5.0
30.0,3,15.0,1.25,8.420194852506453,2,14.0,0.31229168853914274,0,0.0,0.9519673081007509,1,1.0,0.6319636307631358,3,15.0
35.0,0,0.0,0.0,8.53593905491841,0,0.0,0.8721935784730154,0,0.0,0.4828217261593649,0,0.0,0.7715559051936904,0,0.0
40.0,3,9.0,0.6,7.908499305585485,1,2.0,0.23390970305625433,1,5.0,0.0,1,2.0,0.4666087489056755,3,9.0
45.0,1,1.0,0.08333333333333333,7.338648228997002,0,0.0,0.9193785649315483,0,0.0,1.0,1,5.0,0.3427974858668829,1,5.0
50.0,3,6.0,0.42857142857142855,9.255054090759703,1,0.0,0.7317922162746144,0,4.0,0.8859233671275227,2,6.0,0.30546544268564824,3,10.0
55.0,0,0.0,0.0,11.570757762637713,0,0.0,0.823848504686456,0,4.0,0.8550234125447197,0,0.0,0.8872475817148354,0,4.0
60.0,1,2.0,0.15384615384615385,10.019855078463035,1,2.0,0.17677370798103942,0,4.0,0.9123577149112403,0,0.0,0.6190194283314536,1,6.0
65.0,2,12.0,0.8571428571428571,9.540199917772835,1,7.0,0.5333702735805335,0,0.0,0.913557569744518,1,5.0,0.6622135220206902,2,12.0
70.0,3,12.0,0.8,7.639050187943935,1,0.0,0.7188152215605684,1,2.0,0.12282831919590577,1,10.0,0.4582627694087948,3,12.0
75.0,2,11.0,0.7333333333333333,9.021948516833088,0,0.0,0.8760343169819371,2,13.0,0.32098267760953975,0,2.0,0.5062447596424037,2,15.0
80.0,0,0.0,0.0,11.035483316859382,0,0.0,0.90282732671892,0,4.0,0.9152400472842698,0,0.0,0.7167398570940606,0,4.0
85.0,2,0.0,0.0,10.559509678970409,1,2.0,0.6258285476239773,0,2.0,0.9290815322037718,1,2.0,0.6407473732574808,2,6.0
90.0,2,4.0,0.2,11.055617197003786,0,2.0,0.8256845633542558,1,3.0,0.8118977665972016,1,5.0,0.7410818372622358,2,10.0
95.0,1,6.0,0.2727272727272727,10.075695532553679,0,2.0,0.649462547446469,1,6.0,0.7176820485971983,0,0.0,0.7165536457288323,1,8.0
100.0,1,2.0,0.09523809523809523,10.319046198147118,1,2.0,0.7312348015427096,0,2.0,0.5845242245486545,0,0.0,0.9325453479715724,1,4.0
105.0,2,10.0,0.5,8.816940366666529,1,7.0,0.44966917565012654,1,5.0,0.5193574920665509,0,0.0,0.9417924488692616,2,12.0
110.0,0,0.0,0.0,9.956302104248396,0,3.0,0.6484820472633028,0,8.0,0.654701783029096,0,0.0,0.9121523869956788,0,11.0
115.0,2,3.0,0.14285714285714285,9.70423863567506,2,3.0,0.4833986001973267,0,0.0,0.6959198497421818,0,2.0,0.6628338002706258,2,5.0
120.0,1,1.0,0.05,10.253995700278407,0,0.0,0.7153011519966362,1,1.0,0.6192336843007697,0,2.0,0.7031270242347494,1,3.0
125.0,1,1.0,0.05263157894736842,9.949533984534469,0,0.0,0.7455521335098032,1,3.0,0.552326471465009,0,2.0,0.7260372822220766,1,5.0
130.0,4,11.0,0.5789473684210527,8.849614383258176,0,0.0,0.7801931986605469,3,10.0,0.24688825954904217,1,3.0,0.37243454791008124,4,13.0
135.0,4,27.0,1.5,9.660958301990282,1,1.0,0.6815112698193577,2,20.0,0.509410984778736,1,8.0,0.6062832464674724,4,29.0
140.0,1,6.0,0.3157894736842105,10.0945533563593,1,6.0,0.6016896285633879,0,10.0,0.6408331423403018,0,0.0,0.8272795409594025,1,16.0
145.0,2,2.0,0.1111111111111111,10.880086189874458,0,2.0,0.8161855586515921,2,2.0,0.5567389462472854,0,0.0,0.9830820401348236,2,4.0
150.0,3,8.0,0.42105263157894735,10.226813798883608,1,3.0,0.7443900862365219,1,7.0,0.7095218307783883,1,0.0,0.5501735686868219,3,10.0
155.0,4,14.0,0.7,8.328770139782002,1,2.0,0.5603074911893884,2,12.0,0.4660276475789164,1,0.0,0.6105235901618358,4,14.0
160.0,6,27.0,1.2272727272727273,9.095392875661185,3,7.0,0.39877233024070785,2,21.0,0.5781205011606814,1,1.0,0.7373502041342404,6,29.0
165.0,0,0.0,0.0,9.744506294909629,0,0.0,0.7793736975706097,0,2.0,0.6219538154266939,0,0.0,0.7027448237731859,0,2.0
170.0,4,9.0,0.4090909090909091,9.292730389884042,2,4.0,0.33062737531154845,1,5.0,0.3643075479204591,1,2.0,0.4097205797046739,4,11.0
175.0,6,27.0,1.6875,5.039739152468126,3,14.0,0.24728233020258217,3,15.0,0.05627622295115868,0,3.0,0.2581794576954691,6,32.0
180.0,3,28.0,1.6470588235294117,6.955484322524181,0,0.0,0.4258714653087954,3,32.0,0.49772012912746894,0,0.0,0.49154989439332464,3,32.0
185.0,0,0.0,0.0,9.9083229553407,0,0.0,0.7286551445030001,0,14.0,0.7081809184950985,0,0.0,0.9441549810187544,0,14.0
190.0,1,5.0,0.25,10.957259979131416,0,2.0,0.6396812804720744,1,9.0,0.7887745992578923,0,2.0,0.7491619218000318,1,13.0
195.0,2,10.0,0.45454545454545453,9.718762471814655,1,2.0,0.6182717265364501,1,10.0,0.6214108910653237,0,2.0,0.5950735207582935,2,14.0
200.0,1,15.0,0.7142857142857143,10.957056427849807,0,2.0,0.8380907578266621,1,15.0,0.0,0,0.0,0.8926620176930928,1,17.0
205.0,1,0.0,0.0,10.769604095338938,0,0.0,0.7651145809875797,0,3.0,0.79525376615418,1,0.0,0.6878601149005613,1,3.0
210.0,2,3.0,0.10344827586206896,10.235478791451913,1,2.0,0.478164728349434,0,3.0,0.7752290579622091,1,1.0,0.7145958454083461,2,6.0
215.0,4,15.0,0.5,8.633807428403143,4,15.0,0.3273929499197459,0,3.0,0.7508261818206627,0,0.0,0.21016074144450464,4,18.0
220.0,2,9.0,0.36,6.739800212428835,0,13.0,0.26499848911096613,0,0.0,0.446279222861254,2,9.0,0.33270777635929893,2,22.0
225.0,2,8.0,0.38095238095238093,9.259559218764423,1,4.0,0.610703024065682,1,6.0,0.602351260531298,0,0.0,0.7250102501038062,2,10.0
230.0,4,18.0,0.782608695652174,10.009159181895958,1,9.0,0.6258218350556727,1,13.0,0.7211460954043142,2,0.0,0.5973715150141009,4,22.0
235.0,3,32.0,1.3333333333333333,11.03085582942633,2,18.0,0.4009681887939972,1,18.0,0.8442315322566227,0,0.0,0.7411608772145879,3,36.0
240.0,3,21.0,0.875,9.50632469432861,1,2.0,0.06204066293237955,1,21.0,0.7490170280554729,1,0.0,0.7305042068007618,3,23.0
245.0,6,42.0,1.6153846153846154,8.843690005247291,3,12.0,0.34294902459510224,1,24.0,0.6252487662116044,2,6.0,0.5764946941846646,6,42.0
250.0,3,51.0,2.4285714285714284,8.552577100160516,2,22.0,0.6741865910128733,1,29.0,0.0,0,3.0,0.6391281495493412,3,54.0
255.0,1,2.0,0.08333333333333333,8.989878826165063,0,13.0,0.5843981178122165,0,0.0,0.7134942135405334,1,2.0,0.6076699329057283,1,15.0
260.0,3,10.0,0.38461538461538464,11.082674588537019,1,3.0,0.7349516232320303,1,0.0,0.773091161915249,1,7.0,0.5812117182057013,3,10.0
265.0,1,8.0,0.2857142857142857,11.166833163098701,1,8.0,0.48177129590580786,0,0.0,0.9139496886819614,0,0.0,0.7062651917914646,1,8.0
