step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,3.915274842083454,0,0.0,0.2565085434988922,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,6.390761735627894,0,0.0,0.8373792649417392,0,0.0,1.0,1,0.0,0.0,1,0.0
15.0,1,0.0,0.0,7.5275656044794435,0,0.0,0.6634279687588963,1,0.0,0.0,0,0.0,0.6795298413421809,1,0.0
20.0,0,0.0,0.0,12.37177526426649,0,0.0,0.8742705585950714,0,0.0,0.6420203448557859,0,0.0,0.9661717661931101,0,0.0
25.0,0,0.0,0.0,8.904327379371916,0,0.0,0.9335974099662823,0,0.0,0.5333782988847604,0,0.0,0.7267857251320191,0,0.0
30.0,0,0.0,0.0,10.934063428702782,0,0.0,0.47473809130392786,0,0.0,0.9396339337097088,0,0.0,0.909372036351988,0,0.0
35.0,0,0.0,0.0,9.169306993999664,0,0.0,1.0,0,0.0,0.4659404160416172,0,0.0,0.619300806852179,0,0.0
40.0,1,0.0,0.0,8.941485940179357,1,0.0,0.0,0,0.0,0.9181836670817538,0,0.0,0.5168584066868064,1,0.0
45.0,2,1.0,0.1,8.124452012136924,1,0.0,0.3755289613229238,1,1.0,0.451021133559784,0,1.0,0.9755842342454186,2,2.0
50.0,2,6.0,0.5,9.629905031557705,1,0.0,0.6015839344276731,1,7.0,0.6582738322270734,0,1.0,0.984110421460885,2,8.0
55.0,1,11.0,0.8461538461538461,10.310284837056587,0,0.0,0.8380701797884109,1,12.0,0.5159689271504814,0,0.0,1.0,1,12.0
60.0,0,0.0,0.0,9.964302358587961,0,0.0,0.8318946735974114,0,1.0,0.7992667354752152,0,0.0,0.17542515667482025,0,1.0
65.0,2,4.0,0.25,7.690285132588573,1,2.0,0.44212087935869593,1,3.0,0.346719222412559,0,0.0,0.735770882318816,2,5.0
70.0,1,7.0,0.5384615384615384,9.934813284173758,1,7.0,0.7015419408373511,0,3.0,0.7265639247060204,0,0.0,0.9237128974150826,1,10.0
75.0,3,12.0,0.7058823529411765,7.213517329556645,2,14.0,0.5477767251951106,0,0.0,0.5638160416114251,1,0.0,0.406987945079959,3,14.0
