step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.344994594689664,0,0.0,0.483383801437976,0,0.0,0.6825311585478373,0,0.0,0.5911695882633649,0,0.0
10.0,1,0.0,0.0,10.425513689234224,1,0.0,0.6958377774523964,0,0.0,0.9711779484310792,0,0.0,0.8274378790226516,1,0.0
15.0,4,10.0,0.5,6.728940867321261,1,3.0,0.5635413020292607,2,4.0,0.16026145301120814,1,3.0,0.4377493139467323,4,10.0
20.0,4,30.0,1.4285714285714286,9.07059962374041,1,8.0,0.7035263429396171,2,14.0,0.5567859339526693,1,8.0,0.6345057413562215,4,30.0
25.0,12,50.0,1.6666666666666667,5.087815031532051,4,13.0,0.39818873635892155,4,24.0,0.38785115505112006,4,13.0,0.2991851893322184,12,50.0
30.0,6,53.0,1.7096774193548387,7.994118304130003,3,26.0,0.5543294580088998,0,5.0,0.7217849823560412,3,27.0,0.4520090824548816,6,58.0
35.0,0,0.0,0.0,8.493469866699936,0,7.0,0.5296031740227961,0,0.0,0.7612449827430579,0,8.0,0.578190941884112,0,15.0
40.0,4,8.0,0.1951219512195122,8.177916204921424,3,7.0,0.3507745306498729,0,0.0,0.5682601812102173,1,1.0,0.5166256973947813,4,8.0
45.0,2,5.0,0.15151515151515152,9.78428315316807,2,14.0,0.6187442702037252,0,0.0,0.8316406624092125,0,2.0,0.82506753446262,2,16.0
50.0,4,4.0,0.10526315789473684,6.833407883133785,2,8.0,0.43465794162141175,0,4.0,0.5279727733841111,2,4.0,0.5423816973690049,4,16.0
55.0,8,34.0,0.8292682926829268,8.89514995535363,3,12.0,0.5683240317371022,2,14.0,0.7656521215580389,3,12.0,0.6350114368659475,8,38.0
