step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.5369723656214775,0,0.0,1.0,0,0.0,0.24671565269609436,0,0.0,0.36057083506880494,0,0.0
10.0,1,0.0,0.0,9.390189634043576,0,0.0,1.0,0,0.0,0.9428700787260993,1,0.0,0.5865771060322077,1,0.0
15.0,0,0.0,0.0,8.67272610538402,0,0.0,0.2812577094180312,0,0.0,1.0,0,0.0,0.8607947797812598,0,0.0
20.0,1,0.0,0.0,10.280273976157119,1,0.0,0.5752869738281803,0,0.0,0.92320373118081,0,0.0,0.9892403206022355,1,0.0
25.0,1,0.0,0.0,11.167717559727267,1,0.0,0.7380646593864216,0,0.0,0.9680573192812961,0,0.0,0.5996828668482476,1,0.0
30.0,0,0.0,0.0,9.382397830037549,0,0.0,0.6368226453283619,0,0.0,0.9755923984758459,0,0.0,0.3875569654115907,0,0.0
35.0,1,5.0,0.4166666666666667,7.02806995724654,0,0.0,0.4374626889893845,0,0.0,0.47940102399815065,1,5.0,0.667656017066631,1,5.0
40.0,1,2.0,0.13333333333333333,8.43759303792862,1,2.0,0.39635470462816846,0,1.0,0.7380718116416384,0,0.0,0.7763895115139003,1,3.0
45.0,2,2.0,0.10526315789473684,9.382534448203026,1,3.0,0.5764120748341488,0,3.0,0.9497640583415446,1,0.0,0.6581383000080311,2,6.0
50.0,4,10.0,0.43478260869565216,9.139101932302063,2,10.0,0.6047107368430418,0,3.0,0.8970284219652689,2,1.0,0.4904302724798853,4,14.0
55.0,1,0.0,0.0,7.660605081140742,0,5.0,0.6871652345070738,0,3.0,0.47344194675271334,1,0.0,0.5564871176479923,1,8.0
60.0,4,9.0,0.3333333333333333,8.619803473160713,3,4.0,0.4942872697025042,0,6.0,0.6379045093725957,1,5.0,0.6031788174579581,4,15.0
65.0,2,1.0,0.037037037037037035,9.584656887438372,1,5.0,0.6838342070007773,0,2.0,0.9740166575328771,1,2.0,0.5783310848458854,2,9.0
70.0,2,9.0,0.34615384615384615,10.702552894325038,2,9.0,0.6763484071582021,0,2.0,0.882274346170391,0,2.0,0.8141447093245721,2,13.0
75.0,0,0.0,0.0,9.716876437567256,0,8.0,0.5516281750315062,0,2.0,0.668123616226658,0,2.0,0.7874533274030032,0,12.0
80.0,5,15.0,0.625,8.11913431256874,0,0.0,0.6161371762019909,2,11.0,0.5931788051512183,3,10.0,0.37965690310889855,5,21.0
85.0,6,31.0,1.2916666666666667,6.245197418445275,0,0.0,0.49572189049829496,0,7.0,0.6562233761961371,6,33.0,0.06436331405762699,6,40.0
