step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,4.4412472579473015,0,0.0,0.22816452986290398,0,0.0,1.0,0,0.0,0.5071061369184544,0,0.0
10.0,0,0.0,0.0,9.268345643001654,0,0.0,0.7424623797688883,0,0.0,0.1915019865265847,0,0.0,0.9457305870007814,0,0.0
15.0,0,0.0,0.0,10.632772570611442,0,0.0,0.8852634049191939,0,0.0,0.6665312911113623,0,0.0,0.6149744791278948,0,0.0
20.0,1,0.0,0.0,9.037921953550313,1,0.0,0.6531220220435843,0,0.0,0.3840021240452797,0,0.0,0.9303830448618112,1,0.0
25.0,3,6.0,0.6,6.997908413113606,1,1.0,0.3417832127417279,2,5.0,0.31219303445886865,0,0.0,0.3719925269122358,3,6.0
30.0,2,15.0,1.6666666666666667,9.243199129700663,0,0.0,0.9203656375940288,2,15.0,0.46835911596691443,0,0.0,0.9545832365008802,2,15.0
35.0,0,0.0,0.0,8.883716672392802,0,0.0,0.7032521434170317,0,9.0,0.6708677794914356,0,0.0,0.6011684422779244,0,9.0
40.0,0,0.0,0.0,10.44189610622845,0,0.0,0.9622984370909717,0,0.0,0.5040645208311688,0,0.0,0.9456504341744176,0,0.0
45.0,0,0.0,0.0,8.385207079035236,0,0.0,0.5561332746984641,0,0.0,0.7477637985797942,0,0.0,0.04647219036818595,0,0.0
50.0,0,0.0,0.0,11.587265099555736,0,0.0,0.8499256777104848,0,0.0,0.9327525743218763,0,1.0,0.8720617805921924,0,1.0
55.0,1,1.0,0.09090909090909091,8.458543416478001,1,1.0,0.22187447037185018,0,0.0,0.9393814275579456,0,1.0,0.6474193817448328,1,2.0
60.0,0,0.0,0.0,9.237021285029867,0,0.0,0.8741180812743197,0,0.0,0.08068436528033178,0,1.0,0.7113525178853884,0,1.0
65.0,1,5.0,0.35714285714285715,8.954035697624343,0,0.0,0.429035502019581,1,7.0,0.4817928842050912,0,0.0,0.698310911728008,1,7.0
70.0,2,8.0,0.5714285714285714,8.757880936768426,1,3.0,0.4415110158161655,0,2.0,0.974844401662198,1,5.0,0.48786248883573585,2,10.0
75.0,1,0.0,0.0,8.322140656030774,0,0.0,1.0,0,2.0,0.7593526354541225,1,3.0,0.26719397359287417,1,5.0
80.0,1,4.0,0.26666666666666666,11.02939554706501,0,0.0,0.40013730400787034,0,0.0,0.9179488753842318,1,4.0,0.6382015053504351,1,4.0
85.0,1,0.0,0.0,9.21808047497676,0,0.0,0.9741995113156958,1,0.0,0.44095200068012597,0,0.0,0.6101266524929144,1,0.0
90.0,2,6.0,0.42857142857142855,9.324484470648668,0,0.0,0.9485157119605028,1,4.0,0.5260402736571987,1,4.0,0.6431859824328299,2,8.0
95.0,2,2.0,0.14285714285714285,9.391662887229199,0,0.0,1.0,1,3.0,0.6027384175147874,1,1.0,0.6955484283468484,2,4.0
100.0,3,14.0,0.875,8.680042172097727,0,0.0,0.47750140031902877,2,8.0,0.4136417767969432,1,8.0,0.6913309579348272,3,16.0
105.0,0,0.0,0.0,9.137080844133509,0,0.0,0.7187636243997075,0,5.0,0.7114884850029748,0,2.0,0.7382801549160098,0,7.0
110.0,1,1.0,0.05555555555555555,9.686584702625492,0,0.0,0.8461017938569414,1,1.0,0.5926226104700542,0,2.0,0.5419151787129949,1,3.0
115.0,0,0.0,0.0,9.686725348551558,0,0.0,0.5213260124978643,0,0.0,0.844568751953792,0,0.0,0.6127244315947965,0,0.0
120.0,1,3.0,0.2,10.846431847702952,1,5.0,0.4745846215510321,0,0.0,0.8895545325644371,0,2.0,0.9106255652495076,1,7.0
125.0,2,8.0,0.5,10.501530231930973,1,10.0,0.6195275663978407,0,0.0,0.9084481966182318,1,2.0,0.7278117055830945,2,12.0
130.0,0,0.0,0.0,10.660886676424001,0,2.0,0.8747136802637028,0,0.0,0.9336236417823541,0,2.0,0.6099052817110329,0,4.0
135.0,1,0.0,0.0,10.231389403341499,1,2.0,0.5890442332241531,0,0.0,0.8440167114519332,0,0.0,0.7254080405756786,1,2.0
140.0,2,2.0,0.13333333333333333,8.630999684377286,1,0.0,0.6019453069073304,1,2.0,0.6385308242318047,0,0.0,0.7537595220739767,2,2.0
145.0,1,3.0,0.1875,9.749191184532425,1,3.0,0.6213099423250771,0,0.0,0.9857069980063919,0,0.0,0.6610860195299143,1,3.0
150.0,3,12.0,0.631578947368421,8.586241279095082,2,12.0,0.5195263753986729,0,0.0,0.9940609381294594,1,3.0,0.5084284870406387,3,15.0
155.0,4,26.0,1.1818181818181819,9.19567776133047,3,26.0,0.4952677105141957,1,2.0,0.708768752009019,0,2.0,0.6690935731224199,4,30.0
160.0,4,43.0,2.0476190476190474,9.574684246353476,3,41.0,0.45967197523561376,1,4.0,0.7667296916167545,0,2.0,0.6652939731613369,4,47.0
165.0,3,2.0,0.08695652173913043,8.38194892075716,1,12.0,0.39962534636397834,0,2.0,0.7685776833540118,2,4.0,0.5299177238517332,3,18.0
170.0,4,11.0,0.44,8.92308199673791,2,7.0,0.5841078427930213,1,6.0,0.6603631495991497,1,0.0,0.5388048408757823,4,13.0
175.0,3,13.0,0.52,10.010703261418485,1,0.0,0.7654161117003073,1,11.0,0.5811868351272762,1,4.0,0.7387957256861306,3,15.0
180.0,4,24.0,1.0434782608695652,10.194507442153611,1,0.0,0.7773576904054941,2,19.0,0.6802028157686576,1,9.0,0.6201976347395214,4,28.0
185.0,3,16.0,0.6666666666666666,9.908593595406577,1,0.0,0.7701532655052296,0,2.0,0.8492274067480042,2,16.0,0.05002275013816546,3,18.0
190.0,0,0.0,0.0,11.184684047905263,0,0.0,0.8174313150044437,0,2.0,0.7646961191320293,0,5.0,0.5348146573800121,0,7.0
195.0,0,0.0,0.0,10.336116996706192,0,0.0,0.7259450635147662,0,0.0,0.6529127267550985,0,0.0,0.960541466404234,0,0.0
200.0,1,0.0,0.0,10.700660981155377,1,2.0,0.6515217842854659,0,0.0,0.9350202446076132,0,0.0,0.7918609015562137,1,2.0
205.0,0,0.0,0.0,10.840121572284112,0,2.0,0.8334511825424783,0,0.0,0.7487803722301412,0,0.0,0.7994565642957181,0,2.0
210.0,3,6.0,0.3,8.175656586549263,0,0.0,0.6346940198897327,1,4.0,0.4480185422002549,2,2.0,0.589580733337721,3,6.0
215.0,4,13.0,0.6190476190476191,8.86606030559863,2,6.0,0.5459135278360676,0,4.0,0.6465103787149938,2,7.0,0.4086472630540828,4,17.0
220.0,3,14.0,0.6086956521739131,10.032873286349481,1,2.0,0.7157742026190894,0,0.0,0.7589627672445507,2,14.0,0.5691830846468814,3,16.0
225.0,4,27.0,1.173913043478261,10.402314312767926,2,10.0,0.44101950256810524,0,0.0,0.8432467144647174,2,19.0,0.7348281630495715,4,29.0
230.0,2,2.0,0.09523809523809523,8.70888058696023,1,1.0,0.3383910483515106,1,2.0,0.6430192954055197,0,2.0,0.713359781387128,2,5.0
235.0,3,11.0,0.5238095238095238,9.327535830141235,0,0.0,0.5965049856940435,1,9.0,0.6853709174813356,2,6.0,0.4826865075074238,3,15.0
240.0,1,12.0,0.6,9.617236857471,0,0.0,0.7839841691407884,1,14.0,0.5922889373637248,0,4.0,0.5701895861464759,1,18.0
245.0,1,17.0,0.85,10.014985102112016,0,0.0,0.6439735153514189,1,21.0,0.6808198828304499,0,0.0,0.5407123436465011,1,21.0
250.0,4,8.0,0.47058823529411764,7.853974592709527,0,0.0,0.9485229286376268,1,5.0,0.33904576826244953,3,7.0,0.00897078839836781,4,12.0
255.0,7,35.0,1.8421052631578947,6.637777068063684,0,0.0,0.6355808280703076,2,14.0,0.24915166305463785,5,26.0,0.08956107294813694,7,40.0
260.0,4,46.0,2.5555555555555554,8.052169520669961,0,0.0,0.9705967743613412,0,7.0,0.7556085398403882,4,46.0,0.27280189883467926,4,53.0
265.0,1,1.0,0.05263157894736842,8.643625869417663,0,0.0,0.41370210374477523,0,0.0,0.7057807574654987,1,31.0,0.5457808820421187,1,31.0
270.0,1,6.0,0.3,11.218851871002878,0,0.0,0.8099255004464652,0,2.0,0.8274143776508506,1,8.0,0.8074409859478584,1,10.0
275.0,1,11.0,0.55,9.484172067347615,0,0.0,0.516266288258686,0,2.0,0.5908582157741639,1,13.0,0.6970680811455222,1,15.0
280.0,4,9.0,0.42857142857142855,7.521145744898258,2,6.0,0.3148900947271751,1,3.0,0.5213949258336887,1,3.0,0.3813548049840672,4,12.0
285.0,6,25.0,1.1363636363636365,7.738831655764745,1,7.0,0.517512346245638,1,7.0,0.6187271875345789,4,20.0,0.37243007823587704,6,34.0
290.0,2,19.0,1.0555555555555556,8.946862770242582,1,7.0,0.6920457802357326,1,12.0,0.11077850748391686,0,17.0,0.6203967143149823,2,36.0
295.0,0,0.0,0.0,12.157104270610423,0,0.0,0.9725109844228513,0,2.0,0.9305329852960957,0,2.0,0.9353637941043277,0,4.0
300.0,0,0.0,0.0,11.945378501615005,0,0.0,0.647521823184809,0,4.0,0.9224113775343694,0,0.0,0.9766743703473711,0,4.0
305.0,1,0.0,0.0,11.877508141093005,1,0.0,0.6223070952238999,0,4.0,0.8832863893074236,0,0.0,1.0,1,4.0
310.0,2,2.0,0.13333333333333333,10.17947089903742,1,2.0,0.5570410580471422,0,0.0,0.8724222008167396,1,0.0,0.0,2,2.0
315.0,3,7.0,0.4375,8.375706906046561,1,7.0,0.5446633889577804,0,0.0,0.8978323229707034,2,0.0,0.5032393587589983,3,7.0
320.0,0,0.0,0.0,9.763497847984866,0,0.0,0.8213454013915671,0,0.0,0.653460817100253,0,0.0,0.6824464415015249,0,0.0
325.0,3,6.0,0.2857142857142857,8.642924714382719,1,0.0,0.5972874485659974,1,3.0,0.621194273745615,1,3.0,0.6052315064750475,3,6.0
330.0,8,30.0,1.2,7.485019676519223,3,10.0,0.31366022441651836,2,8.0,0.2780859352926633,3,12.0,0.49093656975698896,8,30.0
335.0,2,22.0,0.9565217391304348,9.203561365570767,0,5.0,0.5458990043884074,0,0.0,0.6973880732650394,2,22.0,0.6497760986087893,2,27.0
340.0,5,36.0,1.6363636363636365,8.924906771603899,3,6.0,0.38360092851180355,0,2.0,0.6887967601216687,2,32.0,0.6212301709694473,5,40.0
345.0,2,4.0,0.16666666666666666,8.657712215168521,0,6.0,0.5747447838463173,1,6.0,0.6951342946989549,1,0.0,0.5580585287144835,2,12.0
350.0,3,4.0,0.14285714285714285,8.784585099610181,1,3.0,0.6491283548057044,0,2.0,0.6311726702480506,2,3.0,0.3717432557175688,3,8.0
355.0,2,8.0,0.32,7.760006163636748,1,8.0,0.40503464765048436,1,4.0,0.41656042429965645,0,4.0,0.5693288646743342,2,16.0
360.0,9,41.0,1.5769230769230769,6.9250857006714215,3,19.0,0.3400477256021226,5,26.0,0.3008561045253696,1,2.0,0.5291208936392222,9,47.0
365.0,3,11.0,0.4782608695652174,7.4612401247915825,0,4.0,0.7382561983052217,1,26.0,0.4272867095407813,2,7.0,0.6020513504892497,3,37.0
370.0,2,13.0,0.5652173913043478,9.629012272378286,1,1.0,0.7483944475330412,0,8.0,0.705947602569431,1,14.0,0.6854845694720922,2,23.0
