episode,waiting_seed_666,waiting_seed_888,waiting_seed_999,waiting_mean,waiting_sample_sd,queue_seed_666,queue_seed_888,queue_seed_999,queue_mean,queue_sample_sd
135,61.88333333333333,60.1375,58.878125,60.29965277777777,1.5091518890389455,13.15451388888889,13.051388888888889,12.695138888888888,12.967013888888891,0.2410305024784215
136,75.72743055555556,63.156597222222224,62.766666666666666,67.21689814814816,7.372915492034869,13.992013888888888,13.538541666666667,13.304166666666667,13.611574074074076,0.349690934510029
137,67.15833333333333,58.44340277777778,59.169444444444444,61.59039351851852,4.835622965191149,13.594097222222222,12.768402777777778,12.98263888888889,13.115046296296297,0.4284759270354266
138,60.99409722222222,67.14513888888888,62.12847222222222,63.42256944444444,3.273353649040962,12.676736111111111,13.682986111111111,13.201736111111112,13.187152777777778,0.5032834895298406
139,61.046527777777776,59.290277777777774,64.99027777777778,61.77569444444444,2.9191202477515965,12.81076388888889,12.801041666666666,13.448611111111111,13.020138888888889,0.3710996689748881
140,65.40034722222222,60.51805555555555,65.09930555555556,63.67256944444444,2.7360326985732586,13.839236111111111,13.041319444444444,13.31076388888889,13.397106481481481,0.4059052034746773
141,64.1607638888889,64.37152777777777,60.84166666666667,63.124652777777776,1.9799304386416108,13.287152777777777,13.632638888888888,12.668055555555556,13.195949074074074,0.4887165215266055
142,67.74618055555555,63.62291666666667,59.185069444444444,63.518055555555556,4.2815187438180295,13.878125,13.468055555555555,12.561111111111112,13.302430555555555,0.6739474210576879
143,62.94618055555556,58.00590277777778,61.42986111111111,60.79398148148149,2.530779189880989,13.58125,12.740972222222222,12.974305555555556,13.098842592592595,0.4337612144397694
144,71.31215277777778,64.56805555555556,60.05277777777778,65.31099537037038,5.66633488456022,14.053819444444445,13.433680555555556,12.712152777777778,13.39988425925926,0.6714715208730907
145,65.86701388888889,61.49930555555556,62.83645833333334,63.400925925925925,2.2378978458774244,13.635763888888889,13.227083333333333,12.991666666666667,13.284837962962962,0.32590950561672366
146,76.08854166666666,62.95868055555556,56.71597222222222,65.25439814814814,9.88821779536939,14.91388888888889,13.007638888888888,12.246180555555556,13.38923611111111,1.3741831275124199
147,71.325,63.45555555555556,61.18263888888889,65.32106481481482,5.322308317293473,14.401041666666666,13.355902777777779,12.8625,13.539814814814813,0.7855859870457812
148,73.07013888888889,61.76875,60.36666666666667,65.06851851851853,6.964977087690048,14.493402777777778,13.299652777777778,12.905555555555555,13.566203703703701,0.8268021210444996
149,68.9375,61.24930555555555,68.31006944444445,66.165625,4.269199566122216,13.964930555555554,12.843402777777778,13.464930555555556,13.424421296296295,0.5618602042733495
150,64.8451388888889,62.748263888888886,63.57395833333333,63.72245370370371,1.0562951044439892,13.597916666666666,13.235416666666666,13.13888888888889,13.324074074074074,0.24201596457476401
151,66.37013888888889,63.33506944444444,60.55416666666667,63.41979166666667,2.9089115857342285,13.542708333333334,13.135416666666666,12.831597222222221,13.169907407407408,0.35680801768465614
152,70.58229166666666,63.74548611111111,59.498958333333334,64.60891203703704,5.591886773855064,13.84201388888889,13.239930555555556,12.583333333333334,13.22175925925926,0.6295369983092544
153,65.51944444444445,69.65069444444444,62.60729166666667,65.92581018518518,3.5392415160508235,13.2875,14.286805555555556,13.201736111111112,13.592013888888888,0.6032333347979206
154,64.00590277777778,61.41180555555556,60.80972222222222,62.07581018518518,1.6984019391931462,13.148958333333333,13.140277777777778,12.456597222222221,12.915277777777776,0.3972527244019269
155,58.47013888888888,58.77361111111111,61.967013888888886,59.736921296296295,1.9372683283601655,12.475,12.708680555555556,12.957291666666666,12.713657407407405,0.24118434800955527
156,64.42534722222223,61.30034722222222,67.93194444444444,64.5525462962963,3.317627937665756,13.488888888888889,13.018055555555556,13.759027777777778,13.421990740740739,0.37498864008856747
157,56.7125,64.06944444444444,63.36666666666667,61.38287037037037,4.059894542787986,12.64375,13.550694444444444,13.271180555555555,13.155208333333333,0.4644612185883017
158,58.983333333333334,59.63506944444444,60.48159722222222,59.699999999999996,0.7512394112203358,12.505555555555556,13.157291666666667,12.865625,12.842824074074075,0.3264657735488795
159,64.07708333333333,61.14131944444444,64.28958333333333,63.169328703703705,1.759518465157716,13.395486111111111,12.934027777777779,12.951041666666667,13.09351851851852,0.2616499347141239
160,65.67152777777778,58.89583333333333,64.87361111111112,63.14699074074074,3.703163813369901,13.365625000000001,12.838888888888889,12.900347222222223,13.034953703703705,0.2880137346199534
161,63.394444444444446,61.31458333333333,65.33645833333333,63.348495370370365,2.011331180328699,13.495833333333334,13.250347222222222,13.557291666666666,13.43449074074074,0.1624066139149285
162,63.55555555555556,62.782291666666666,61.96354166666667,62.76712962962963,0.7961152373426303,13.360069444444445,13.248611111111112,12.823611111111111,13.144097222222223,0.2830887680193333
163,65.92152777777778,59.41631944444444,61.734027777777776,62.35729166666667,3.2970861789483252,13.542013888888889,13.070486111111112,12.634027777777778,13.082175925925926,0.4541059164120999
164,60.121180555555554,60.686458333333334,58.751041666666666,59.85289351851852,0.9952099623116539,13.155902777777778,13.105555555555556,12.443402777777777,12.901620370370372,0.39762574403248485
165,65.79513888888889,58.99652777777778,61.28472222222222,62.02546296296296,3.459306418023085,13.562847222222222,12.825,12.77986111111111,13.055902777777776,0.4396065082973025
166,60.05625,65.29722222222222,62.76145833333333,62.70497685185185,2.6209425931979093,13.169444444444444,13.642708333333333,12.89375,13.235300925925927,0.3787973777393415
167,59.12569444444445,63.88993055555556,62.9375,61.984375,2.5210755402848455,13.22048611111111,13.507291666666667,12.934722222222224,13.220833333333333,0.2862848801461726
168,67.36284722222223,63.32673611111111,59.73090277777778,63.473495370370365,3.8180882272290897,13.393055555555556,13.160763888888889,12.330555555555556,12.961458333333333,0.5585862429889241
169,64.55243055555556,60.42673611111111,60.89513888888889,61.95810185185186,2.2589281435457838,13.523611111111112,12.985416666666667,12.906597222222222,13.138541666666669,0.3358005121931736
